customer_id,name,age,income,employment_status,region,signup_date,loan_amount,credit_score,late_payments,default_history,risk_score,risk_level,claim_id,incident_date,claim_amount,claim_status,claim_type,debt_to_income_ratio,risk_category,risk_category_encoded
10157,Tara Williams,18,56092,Employed,South,15/10/2019 10:03,20396,475,2,0,44,Low,63658,06/06/2017 23:14,11458,0,Natural Disaster,0.3636169150681024,High Risk,0
10159,James Pittman,19,39281,Unemployed,East,10/03/2022 16:48,21881,329,2,0,64,Medium,61154,14/03/2017 23:08,11747,2,Natural Disaster,0.5570377536213437,High Risk,0
10159,James Pittman,19,39281,Unemployed,East,10/03/2022 16:48,21881,329,2,0,64,Medium,65989,19/05/2020 01:58,9775,2,Other,0.5570377536213437,High Risk,0
10162,Raymond Jackson,49,19247,Employed,Central,30/11/2020 08:32,22393,580,0,0,17,Low,50335,17/07/2019 13:43,7005,1,Natural Disaster,1.1634540447862005,Moderate Risk,2
10162,Raymond Jackson,49,19247,Employed,Central,30/11/2020 08:32,15821,815,2,1,33,Low,50335,17/07/2019 13:43,7005,1,Natural Disaster,0.8219982334909337,Very Low Risk,3
10163,Nancy Mcgee,49,56303,Student,South,20/07/2020 16:15,13116,580,1,0,67,Medium,67429,12/08/2017 01:13,7669,0,Theft,0.23295383904942898,Moderate Risk,2
10163,Nancy Mcgee,49,56303,Student,South,20/07/2020 16:15,9449,635,3,1,98,High,67429,12/08/2017 01:13,7669,0,Theft,0.16782409463083672,Moderate Risk,2
10164,Brianna Owen,72,60603,Employed,East,06/09/2018 06:31,30553,786,3,0,62,Medium,68275,27/04/2023 08:25,1153,0,Other,0.5041499595729584,Very Low Risk,3
10165,Stephen Salas,73,45517,Student,South,14/12/2022 19:18,14333,720,5,0,62,Medium,61729,11/04/2023 20:44,11320,2,Natural Disaster,0.31489333655557267,Low Risk,1
10165,Stephen Salas,73,45517,Student,South,14/12/2022 19:18,14333,720,5,0,62,Medium,62715,12/02/2024 23:24,11176,2,Theft,0.31489333655557267,Low Risk,1
10165,Stephen Salas,73,45517,Student,South,14/12/2022 19:18,14333,720,5,0,62,Medium,68337,29/09/2021 03:16,9682,2,Natural Disaster,0.31489333655557267,Low Risk,1
10167,Raymond Johnson,55,33256,Employed,Central,17/05/2021 15:55,15555,503,3,0,8,Low,59109,20/06/2017 03:24,10705,1,Natural Disaster,0.46773514553764733,High Risk,0
10167,Raymond Johnson,55,33256,Employed,Central,17/05/2021 15:55,15555,503,3,0,8,Low,69532,16/06/2017 16:57,9206,0,Natural Disaster,0.46773514553764733,High Risk,0
10167,Raymond Johnson,55,33256,Employed,Central,17/05/2021 15:55,15555,503,3,0,8,Low,69963,04/07/2024 03:45,1761,1,Theft,0.46773514553764733,High Risk,0
10168,Alan Arnold,41,48273,Unemployed,North,28/08/2019 16:04,9121,595,2,0,8,Low,55508,21/11/2024 04:40,1867,2,Theft,0.1889462018105359,Moderate Risk,2
10168,Alan Arnold,41,48273,Unemployed,North,28/08/2019 16:04,9121,595,2,0,8,Low,55653,20/05/2017 02:54,11602,1,Other,0.1889462018105359,Moderate Risk,2
10168,Alan Arnold,41,48273,Unemployed,North,28/08/2019 16:04,9121,595,2,0,8,Low,60831,23/02/2020 21:40,11924,1,Accident,0.1889462018105359,Moderate Risk,2
10171,David Caldwell,76,58875,Student,South,18/10/2016 21:25,12537,644,1,0,77,Medium,67090,12/01/2018 00:20,8231,1,Theft,0.21294267515923568,Moderate Risk,2
10172,Valerie Miller,20,43462,Unemployed,North,08/12/2015 10:51,19813,757,2,0,9,Low,65272,26/10/2017 21:25,10399,2,Theft,0.4558694951912015,Very Low Risk,3
10172,Valerie Miller,20,43462,Unemployed,North,08/12/2015 10:51,19813,757,2,0,9,Low,69768,27/04/2020 09:40,8756,2,Other,0.4558694951912015,Very Low Risk,3
10177,Makayla Smith,84,55762,Student,South,12/04/2015 20:56,19295,378,4,0,72,Medium,52153,05/02/2024 00:47,7299,0,Theft,0.3460241741687888,High Risk,0
10177,Makayla Smith,84,55762,Student,South,12/04/2015 20:56,19295,378,4,0,72,Medium,55893,01/10/2019 19:58,4441,0,Theft,0.3460241741687888,High Risk,0
10177,Makayla Smith,84,55762,Student,South,12/04/2015 20:56,19295,378,4,0,72,Medium,58619,15/10/2023 21:20,7341,0,Theft,0.3460241741687888,High Risk,0
10179,Natasha Peterson,37,44283,Unemployed,East,24/03/2020 16:16,8259,752,3,0,15,Low,68728,28/08/2019 20:39,8994,2,Other,0.18650497933744326,Very Low Risk,3
10179,Natasha Peterson,37,44283,Unemployed,East,24/03/2020 16:16,7234,643,2,0,42,Low,68728,28/08/2019 20:39,8994,2,Other,0.1633583993857688,Moderate Risk,2
10190,Jasmine Wilson,59,39252,Self-Employed,West,17/12/2016 08:55,4880,332,4,0,25,Low,53122,09/10/2017 23:27,6585,2,Natural Disaster,0.12432487516559666,High Risk,0
10199,Elizabeth Ortega,49,66334,Self-Employed,South,30/05/2022 10:33,17474,406,3,0,97,High,55820,16/04/2024 12:37,4709,1,Theft,0.26342448819609854,High Risk,0
10199,Elizabeth Ortega,49,66334,Self-Employed,South,30/05/2022 10:33,17474,406,3,0,97,High,57583,10/11/2023 21:30,3395,2,Other,0.26342448819609854,High Risk,0
10199,Elizabeth Ortega,49,66334,Self-Employed,South,30/05/2022 10:33,27594,430,4,0,94,High,55820,16/04/2024 12:37,4709,1,Theft,0.4159857689872464,High Risk,0
10199,Elizabeth Ortega,49,66334,Self-Employed,South,30/05/2022 10:33,27594,430,4,0,94,High,57583,10/11/2023 21:30,3395,2,Other,0.4159857689872464,High Risk,0
10199,Elizabeth Ortega,49,66334,Self-Employed,South,30/05/2022 10:33,11296,530,1,0,49,Low,55820,16/04/2024 12:37,4709,1,Theft,0.17028974583170017,High Risk,0
10199,Elizabeth Ortega,49,66334,Self-Employed,South,30/05/2022 10:33,11296,530,1,0,49,Low,57583,10/11/2023 21:30,3395,2,Other,0.17028974583170017,High Risk,0
10200,Catherine Mann,26,78247,Student,East,27/05/2020 09:18,12498,782,2,0,86,High,51550,07/06/2017 07:21,3291,2,Other,0.15972497348141143,Very Low Risk,3
10207,Nicholas Boyd,50,48092,Unemployed,West,05/09/2019 08:38,7304,318,0,0,58,Medium,52519,29/12/2022 09:57,5403,0,Other,0.15187557182067704,High Risk,0
10208,Stephanie Collins,41,39714,Employed,South,27/04/2017 19:45,17246,451,3,0,94,High,52137,08/01/2019 05:15,9083,0,Theft,0.4342549226972856,High Risk,0
10208,Stephanie Collins,41,39714,Employed,South,27/04/2017 19:45,13250,817,1,0,42,Low,52137,08/01/2019 05:15,9083,0,Theft,0.3336354937805308,Very Low Risk,3
10208,Stephanie Collins,41,39714,Employed,South,27/04/2017 19:45,15057,766,1,0,63,Medium,52137,08/01/2019 05:15,9083,0,Theft,0.37913582112101524,Very Low Risk,3
10211,Elizabeth Schmitt,42,42678,Student,South,20/05/2017 14:24,16711,788,0,0,95,High,64722,24/09/2021 11:23,2560,2,Theft,0.39156005436056046,Very Low Risk,3
10213,Matthew Ingram,83,23731,Student,West,10/09/2017 11:32,10763,417,1,0,84,High,53726,04/05/2024 11:58,1995,2,Theft,0.4535417807930555,High Risk,0
10213,Matthew Ingram,83,23731,Student,West,10/09/2017 11:32,10763,417,1,0,84,High,53987,07/10/2023 11:29,7609,2,Accident,0.4535417807930555,High Risk,0
10213,Matthew Ingram,83,23731,Student,West,10/09/2017 11:32,10763,417,1,0,84,High,59547,09/02/2018 05:02,3329,1,Natural Disaster,0.4535417807930555,High Risk,0
10214,Joseph Hernandez,71,18539,Student,Central,23/06/2022 06:23,18220,818,1,0,8,Low,63573,16/09/2024 02:11,7029,0,Natural Disaster,0.982793030907816,Very Low Risk,3
10214,Joseph Hernandez,71,18539,Student,Central,23/06/2022 06:23,12317,777,2,0,18,Low,63573,16/09/2024 02:11,7029,0,Natural Disaster,0.6643831921894385,Very Low Risk,3
10214,Joseph Hernandez,71,18539,Student,Central,23/06/2022 06:23,20378,780,2,0,90,High,63573,16/09/2024 02:11,7029,0,Natural Disaster,1.0991962889044717,Very Low Risk,3
10214,Joseph Hernandez,71,18539,Student,Central,23/06/2022 06:23,6963,359,3,0,26,Low,63573,16/09/2024 02:11,7029,0,Natural Disaster,0.37558660121905174,High Risk,0
10215,Bruce Kelly,52,28737,Self-Employed,North,10/08/2020 12:35,22002,479,4,0,99,High,51021,07/08/2023 17:44,7756,0,Theft,0.7656331558617809,High Risk,0
10215,Bruce Kelly,52,28737,Self-Employed,North,10/08/2020 12:35,16217,558,2,0,60,Medium,51021,07/08/2023 17:44,7756,0,Theft,0.5643247381424644,High Risk,0
10218,Sharon Montoya,50,54290,Retired,West,14/09/2022 18:51,18735,382,0,0,90,High,55985,10/02/2024 18:08,5089,1,Natural Disaster,0.34509117701234115,High Risk,0
10218,Sharon Montoya,50,54290,Retired,West,14/09/2022 18:51,18735,382,0,0,90,High,60041,01/07/2020 05:20,11909,2,Theft,0.34509117701234115,High Risk,0
10218,Sharon Montoya,50,54290,Retired,West,14/09/2022 18:51,18735,382,0,0,90,High,68975,26/05/2022 12:44,7034,1,Theft,0.34509117701234115,High Risk,0
10219,Jessica Hall,50,30920,Unemployed,North,01/04/2016 16:31,11728,758,3,0,13,Low,52608,08/01/2019 08:42,9298,2,Accident,0.3793014230271669,Very Low Risk,3
10219,Jessica Hall,50,30920,Unemployed,North,01/04/2016 16:31,11728,758,3,0,13,Low,55450,06/01/2017 09:47,5278,0,Theft,0.3793014230271669,Very Low Risk,3
10219,Jessica Hall,50,30920,Unemployed,North,01/04/2016 16:31,11728,758,3,0,13,Low,64774,29/11/2024 21:11,10545,2,Theft,0.3793014230271669,Very Low Risk,3
10222,Jean Jones,65,40093,Unemployed,Central,05/04/2016 17:21,17723,434,2,0,52,Medium,51829,18/06/2018 09:21,329,1,Other,0.4420472401666126,High Risk,0
10222,Jean Jones,65,40093,Unemployed,Central,05/04/2016 17:21,17723,434,2,0,52,Medium,65248,21/11/2018 09:44,8769,0,Accident,0.4420472401666126,High Risk,0
10222,Jean Jones,65,40093,Unemployed,Central,05/04/2016 17:21,15586,511,1,0,10,Low,51829,18/06/2018 09:21,329,1,Other,0.3887461651659891,High Risk,0
10222,Jean Jones,65,40093,Unemployed,Central,05/04/2016 17:21,15586,511,1,0,10,Low,65248,21/11/2018 09:44,8769,0,Accident,0.3887461651659891,High Risk,0
10223,Brent Bernard,37,60858,Unemployed,West,20/09/2018 23:04,14681,792,1,0,70,Medium,57808,05/07/2022 04:19,9202,0,Theft,0.24123369154425056,Very Low Risk,3
10225,Michael Wright,24,51229,Student,South,21/12/2020 21:53,14246,648,4,0,98,High,60453,20/11/2022 11:05,6753,0,Theft,0.27808467860001174,Moderate Risk,2
10227,Timothy Diaz,34,30727,Employed,South,16/02/2022 06:02,16854,776,2,0,28,Low,56046,06/02/2017 02:04,5972,0,Accident,0.5485078269925473,Very Low Risk,3
10227,Timothy Diaz,34,30727,Employed,South,16/02/2022 06:02,16854,776,2,0,28,Low,64232,07/10/2024 15:05,3930,1,Other,0.5485078269925473,Very Low Risk,3
10227,Timothy Diaz,34,30727,Employed,South,16/02/2022 06:02,11571,688,0,0,85,High,56046,06/02/2017 02:04,5972,0,Accident,0.3765743482930322,Low Risk,1
10227,Timothy Diaz,34,30727,Employed,South,16/02/2022 06:02,11571,688,0,0,85,High,64232,07/10/2024 15:05,3930,1,Other,0.3765743482930322,Low Risk,1
10228,Jenna Parsons,50,43868,Employed,North,19/10/2018 18:22,13488,701,3,0,75,Medium,69816,22/10/2021 10:34,4677,1,Accident,0.307467858119814,Low Risk,1
10232,John Massey,47,63209,Student,North,27/05/2021 21:21,20947,845,1,0,23,Low,58701,23/03/2018 20:19,8066,1,Natural Disaster,0.3313926814219494,Very Low Risk,3
10232,John Massey,47,63209,Student,North,27/05/2021 21:21,20947,845,1,0,23,Low,59981,26/07/2019 22:53,8646,0,Theft,0.3313926814219494,Very Low Risk,3
10234,Aaron Larson,68,27449,Retired,West,25/11/2021 14:41,12239,516,3,1,75,Medium,56490,18/11/2020 09:25,5813,2,Accident,0.4458814528762432,High Risk,0
10234,Aaron Larson,68,27449,Retired,West,25/11/2021 14:41,12239,516,3,1,75,Medium,63916,07/06/2022 20:55,7029,0,Natural Disaster,0.4458814528762432,High Risk,0
10235,David Martinez,71,23713,Self-Employed,North,30/08/2019 01:28,23128,339,2,0,33,Low,56393,06/04/2018 05:05,7016,1,Natural Disaster,0.9753299877704212,High Risk,0
10235,David Martinez,71,23713,Self-Employed,North,30/08/2019 01:28,23128,339,2,0,33,Low,67803,11/07/2024 07:24,5309,2,Natural Disaster,0.9753299877704212,High Risk,0
10235,David Martinez,71,23713,Self-Employed,North,30/08/2019 01:28,23128,339,2,0,33,Low,69590,24/12/2023 10:29,4112,2,Natural Disaster,0.9753299877704212,High Risk,0
10235,David Martinez,71,23713,Self-Employed,North,30/08/2019 01:28,20586,838,3,0,27,Low,56393,06/04/2018 05:05,7016,1,Natural Disaster,0.8681314047147134,Very Low Risk,3
10235,David Martinez,71,23713,Self-Employed,North,30/08/2019 01:28,20586,838,3,0,27,Low,67803,11/07/2024 07:24,5309,2,Natural Disaster,0.8681314047147134,Very Low Risk,3
10235,David Martinez,71,23713,Self-Employed,North,30/08/2019 01:28,20586,838,3,0,27,Low,69590,24/12/2023 10:29,4112,2,Natural Disaster,0.8681314047147134,Very Low Risk,3
10238,Holly Mcdaniel,44,65925,Retired,West,02/06/2019 13:58,16822,404,3,0,98,High,52337,30/07/2023 23:25,8099,2,Accident,0.25516875237011755,High Risk,0
10238,Holly Mcdaniel,44,65925,Retired,West,02/06/2019 13:58,16822,404,3,0,98,High,65328,19/02/2021 03:36,4210,2,Accident,0.25516875237011755,High Risk,0
10238,Holly Mcdaniel,44,65925,Retired,West,02/06/2019 13:58,16822,404,3,0,98,High,69981,20/09/2020 19:25,6458,2,Accident,0.25516875237011755,High Risk,0
10238,Holly Mcdaniel,44,65925,Retired,West,02/06/2019 13:58,18621,620,2,0,39,Low,52337,30/07/2023 23:25,8099,2,Accident,0.28245733788395905,Moderate Risk,2
10238,Holly Mcdaniel,44,65925,Retired,West,02/06/2019 13:58,18621,620,2,0,39,Low,65328,19/02/2021 03:36,4210,2,Accident,0.28245733788395905,Moderate Risk,2
10238,Holly Mcdaniel,44,65925,Retired,West,02/06/2019 13:58,18621,620,2,0,39,Low,69981,20/09/2020 19:25,6458,2,Accident,0.28245733788395905,Moderate Risk,2
10238,Holly Mcdaniel,44,65925,Retired,West,02/06/2019 13:58,16955,328,0,0,78,Medium,52337,30/07/2023 23:25,8099,2,Accident,0.2571861964353432,High Risk,0
10238,Holly Mcdaniel,44,65925,Retired,West,02/06/2019 13:58,16955,328,0,0,78,Medium,65328,19/02/2021 03:36,4210,2,Accident,0.2571861964353432,High Risk,0
10238,Holly Mcdaniel,44,65925,Retired,West,02/06/2019 13:58,16955,328,0,0,78,Medium,69981,20/09/2020 19:25,6458,2,Accident,0.2571861964353432,High Risk,0
10239,Amy Smith,38,43310,Self-Employed,Central,01/04/2020 15:28,21101,743,1,0,96,High,65383,22/03/2024 03:13,10483,2,Accident,0.487208496882937,Very Low Risk,3
10244,Jason Nichols,65,43780,Employed,South,15/08/2016 12:19,10397,724,0,0,67,Medium,63705,20/04/2024 09:32,10362,1,Theft,0.23748286888990405,Low Risk,1
10247,Madison Carr,52,52795,Self-Employed,South,04/04/2016 10:10,14105,511,1,0,0,Low,68859,13/12/2019 00:05,6781,1,Accident,0.2671654512737949,High Risk,0
10247,Madison Carr,52,52795,Self-Employed,South,04/04/2016 10:10,17042,844,4,0,17,Low,68859,13/12/2019 00:05,6781,1,Accident,0.32279571929159956,Very Low Risk,3
10255,Kevin Flores,54,49864,Unemployed,South,04/01/2017 17:50,12358,508,1,0,98,High,62140,10/02/2024 11:47,10150,0,Natural Disaster,0.24783410877587037,High Risk,0
10256,Grace Clarke,41,63889,Self-Employed,Central,26/06/2018 05:48,11275,380,1,0,79,Medium,51012,27/02/2020 11:28,5794,1,Natural Disaster,0.17647795395138444,High Risk,0
10256,Grace Clarke,41,63889,Self-Employed,Central,26/06/2018 05:48,11275,380,1,0,79,Medium,51055,07/02/2017 03:14,11108,1,Accident,0.17647795395138444,High Risk,0
10256,Grace Clarke,41,63889,Self-Employed,Central,26/06/2018 05:48,11275,380,1,0,79,Medium,64427,23/11/2024 16:18,4655,1,Other,0.17647795395138444,High Risk,0
10257,Christian Lopez,63,32367,Retired,East,18/11/2015 06:07,19292,839,0,0,62,Medium,65981,02/07/2018 13:20,6376,1,Accident,0.5960391757036487,Very Low Risk,3
10258,Douglas Brown,70,36765,Employed,East,31/08/2022 00:51,22196,325,0,0,31,Low,64197,08/11/2024 18:33,6170,1,Other,0.6037263701890385,High Risk,0
10258,Douglas Brown,70,36765,Employed,East,31/08/2022 00:51,22196,325,0,0,31,Low,68853,31/10/2022 02:56,8060,2,Theft,0.6037263701890385,High Risk,0
10260,Lauren Hobbs,80,70211,Retired,East,12/03/2021 20:43,14332,538,1,0,80,Medium,51859,20/11/2019 12:00,3540,1,Other,0.20412755835980118,High Risk,0
10261,Stephanie Smith,49,50243,Unemployed,South,22/07/2018 13:49,18581,755,1,0,40,Low,50930,21/08/2023 17:53,9123,0,Other,0.36982266186334417,Very Low Risk,3
10261,Stephanie Smith,49,50243,Unemployed,South,22/07/2018 13:49,18581,755,1,0,40,Low,59912,11/10/2023 23:53,516,2,Other,0.36982266186334417,Very Low Risk,3
10261,Stephanie Smith,49,50243,Unemployed,South,22/07/2018 13:49,16966,709,4,0,95,High,50930,21/08/2023 17:53,9123,0,Other,0.33767888064008916,Low Risk,1
10261,Stephanie Smith,49,50243,Unemployed,South,22/07/2018 13:49,16966,709,4,0,95,High,59912,11/10/2023 23:53,516,2,Other,0.33767888064008916,Low Risk,1
10262,Nicole Brown,50,35456,Employed,North,24/01/2017 14:52,17745,468,1,0,76,Medium,53060,25/04/2022 21:27,9045,1,Natural Disaster,0.5004794675090253,High Risk,0
10262,Nicole Brown,50,35456,Employed,North,24/01/2017 14:52,17745,468,1,0,76,Medium,60020,07/01/2021 03:28,9164,0,Theft,0.5004794675090253,High Risk,0
10262,Nicole Brown,50,35456,Employed,North,24/01/2017 14:52,17745,468,1,0,76,Medium,61469,12/03/2023 14:58,6306,2,Natural Disaster,0.5004794675090253,High Risk,0
10262,Nicole Brown,50,35456,Employed,North,24/01/2017 14:52,17745,468,1,0,76,Medium,64720,15/10/2023 05:06,8765,1,Natural Disaster,0.5004794675090253,High Risk,0
10262,Nicole Brown,50,35456,Employed,North,24/01/2017 14:52,17745,468,1,0,76,Medium,66488,10/11/2018 14:52,8544,2,Natural Disaster,0.5004794675090253,High Risk,0
10262,Nicole Brown,50,35456,Employed,North,24/01/2017 14:52,17745,468,1,0,76,Medium,67892,01/04/2023 07:03,6925,2,Theft,0.5004794675090253,High Risk,0
10264,Lisa Daugherty,35,79545,Retired,Central,23/03/2016 14:19,14819,412,0,0,81,High,59568,06/09/2019 06:42,9589,1,Other,0.18629706455465458,High Risk,0
10264,Lisa Daugherty,35,79545,Retired,Central,23/03/2016 14:19,24918,426,1,0,94,High,59568,06/09/2019 06:42,9589,1,Other,0.313256647180841,High Risk,0
10266,Jim Brooks,71,57919,Retired,South,27/12/2018 22:01,30723,686,2,0,50,Low,50064,10/02/2018 06:51,7593,0,Theft,0.5304476941936153,Low Risk,1
10266,Jim Brooks,71,57919,Retired,South,27/12/2018 22:01,30723,686,2,0,50,Low,66231,06/02/2021 00:34,7945,2,Natural Disaster,0.5304476941936153,Low Risk,1
10267,Katie Allen,75,51882,Student,West,29/04/2018 07:28,14839,317,2,0,10,Low,67587,01/01/2021 02:26,8370,2,Natural Disaster,0.2860144173316372,High Risk,0
10267,Katie Allen,75,51882,Student,West,29/04/2018 07:28,12523,331,0,0,71,Medium,67587,01/01/2021 02:26,8370,2,Natural Disaster,0.24137465787749124,High Risk,0
10268,Abigail Carter,84,32654,Self-Employed,East,22/08/2022 21:54,19268,331,5,0,28,Low,66700,16/01/2022 08:02,7384,2,Natural Disaster,0.5900655356158511,High Risk,0
10275,Virginia Navarro,44,40022,Student,North,20/03/2017 10:19,8817,475,1,0,12,Low,57173,09/02/2017 14:00,10735,1,Other,0.22030383289190944,High Risk,0
10277,Kenneth Owen,34,35369,Self-Employed,West,07/06/2015 23:19,17382,811,1,0,3,Low,56958,24/10/2018 22:16,7648,2,Theft,0.49144731261839464,Very Low Risk,3
10278,Anthony Douglas,50,59924,Employed,Central,06/08/2022 17:12,15557,663,1,0,4,Low,62150,03/02/2024 17:51,10179,1,Theft,0.25961217542220144,Moderate Risk,2
10278,Anthony Douglas,50,59924,Employed,Central,06/08/2022 17:12,21659,436,3,0,71,Medium,62150,03/02/2024 17:51,10179,1,Theft,0.36144115880114813,High Risk,0
10278,Anthony Douglas,50,59924,Employed,Central,06/08/2022 17:12,14707,845,1,0,94,High,62150,03/02/2024 17:51,10179,1,Theft,0.24542754155263333,Very Low Risk,3
10280,David Calderon,60,26159,Self-Employed,North,01/07/2021 03:47,4373,690,2,0,56,Medium,58016,03/07/2021 03:52,3735,2,Natural Disaster,0.16716999885316716,Low Risk,1
10280,David Calderon,60,26159,Self-Employed,North,01/07/2021 03:47,4373,690,2,0,56,Medium,61408,04/11/2021 08:05,7050,0,Other,0.16716999885316716,Low Risk,1
10281,Ashley Mayer,65,41117,Employed,East,23/05/2021 04:15,5799,514,4,0,60,Medium,68769,18/07/2022 16:02,5180,2,Accident,0.14103655422331396,High Risk,0
10281,Ashley Mayer,65,41117,Employed,East,23/05/2021 04:15,5799,514,4,0,60,Medium,69884,28/08/2021 20:08,6872,2,Accident,0.14103655422331396,High Risk,0
10281,Ashley Mayer,65,41117,Employed,East,23/05/2021 04:15,17585,549,3,1,1,Low,68769,18/07/2022 16:02,5180,2,Accident,0.4276819806892526,High Risk,0
10281,Ashley Mayer,65,41117,Employed,East,23/05/2021 04:15,17585,549,3,1,1,Low,69884,28/08/2021 20:08,6872,2,Accident,0.4276819806892526,High Risk,0
10284,Jade Oconnell,43,48632,Employed,West,24/12/2022 13:33,16089,509,2,0,75,Medium,57664,12/12/2020 14:09,3936,0,Other,0.3308315512419806,High Risk,0
10284,Jade Oconnell,43,48632,Employed,West,24/12/2022 13:33,16089,509,2,0,75,Medium,58928,23/06/2019 11:04,6143,1,Theft,0.3308315512419806,High Risk,0
10284,Jade Oconnell,43,48632,Employed,West,24/12/2022 13:33,16089,509,2,0,75,Medium,63930,01/09/2021 06:43,9181,1,Natural Disaster,0.3308315512419806,High Risk,0
10284,Jade Oconnell,43,48632,Employed,West,24/12/2022 13:33,16089,509,2,0,75,Medium,69228,10/05/2017 01:35,8283,2,Other,0.3308315512419806,High Risk,0
10284,Jade Oconnell,43,48632,Employed,West,24/12/2022 13:33,20353,645,1,0,58,Medium,57664,12/12/2020 14:09,3936,0,Other,0.4185104457970061,Moderate Risk,2
10284,Jade Oconnell,43,48632,Employed,West,24/12/2022 13:33,20353,645,1,0,58,Medium,58928,23/06/2019 11:04,6143,1,Theft,0.4185104457970061,Moderate Risk,2
10284,Jade Oconnell,43,48632,Employed,West,24/12/2022 13:33,20353,645,1,0,58,Medium,63930,01/09/2021 06:43,9181,1,Natural Disaster,0.4185104457970061,Moderate Risk,2
